84
338.502,233.623
338.402,232.204
338.279,230.788
89
338.98,301.259
338.983,301.262
338.978,301.264
338.982,301.259
338.977,301.262
338.98,301.266
338.983,301.265
338.982,301.266
338.978,301.266
338.976,301.258
338.986,301.263
338.975,301.259
338.98,301.268
338.987,301.264
338.989,301.261
338.989,301.265
338.98,301.273
338.968,301.255
338.997,301.266
338.963,301.246
338.966,301.292
339.016,301.3
339.065,301.282
339.116,301.278
339.14,301.319
339.099,301.326
339.127,301.308
339.103,301.312
339.11,301.325
339.117,301.324
338.98,299.175
338.981,297.091
338.981,295.007
338.98,292.923
338.979,290.839
338.977,288.755
338.973,286.671
338.967,284.586
338.959,282.502
338.948,280.418
338.935,278.334
338.918,276.251
338.898,274.167
338.874,272.083
338.845,269.999
338.812,267.915
338.774,265.831
338.731,263.748
338.682,261.664
338.627,259.581
338.566,257.498
338.498,255.415
338.423,253.332
338.341,251.25
338.252,249.168
338.154,247.086
338.048,245.005
337.933,242.924
337.81,240.843
337.677,238.764
337.66,238.512
337.641,238.261
337.622,238.009
337.603,237.758
337.583,237.507
337.562,237.256
337.541,237.004
337.521,236.753
337.5,236.502
337.479,236.251
337.459,235.999
337.44,235.748
337.421,235.497
337.403,235.245
337.387,234.994
337.371,234.742
337.357,234.49
337.344,234.238
337.333,233.987
337.324,233.735
337.316,233.483
337.311,233.231
337.308,232.979
337.308,232.727
337.31,232.474
337.315,232.222
337.323,231.97
337.334,231.719
337.348,231.467
88
338.98,301.259
338.983,301.262
338.978,301.264
338.983,301.26
338.977,301.261
338.979,301.265
338.982,301.266
338.981,301.266
338.977,301.265
338.978,301.257
338.985,301.264
338.976,301.258
338.979,301.268
338.986,301.266
338.988,301.263
338.988,301.267
338.979,301.273
338.969,301.254
338.997,301.266
338.963,301.248
338.971,301.292
339.021,301.29
339.062,301.259
339.108,301.236
339.149,301.261
339.119,301.29
339.129,301.257
339.115,301.279
339.131,301.28
339.134,301.273
338.988,298.702
338.997,297.424
339.01,296.146
339.026,294.868
339.044,293.59
339.065,292.312
339.087,291.034
339.112,289.755
339.137,288.478
339.164,287.2
339.192,285.922
339.22,284.644
339.249,283.366
339.277,282.088
339.305,280.81
339.333,279.532
339.359,278.254
339.384,276.976
339.407,275.698
339.429,274.42
339.448,273.142
339.465,271.864
339.479,270.585
339.49,269.307
339.498,268.029
339.502,266.751
339.502,265.473
339.497,264.194
339.488,262.916
339.476,261.861
339.46,260.805
339.439,259.75
339.415,258.694
339.388,257.639
339.359,256.584
339.327,255.529
339.294,254.474
339.26,253.418
339.225,252.363
339.191,251.308
339.157,250.253
339.123,249.198
339.092,248.143
339.062,247.088
339.035,246.033
339.011,244.977
338.99,243.922
338.974,242.866
338.961,241.811
338.954,240.755
338.953,239.7
338.957,238.644
338.968,237.588
338.986,236.533
339.011,235.478
339.045,234.423
339.087,233.368
339.138,232.313
59
338.98,301.259
338.983,301.262
338.978,301.264
338.982,301.259
338.977,301.262
338.98,301.266
338.983,301.265
338.982,301.265
338.978,301.266
338.976,301.259
338.986,301.262
338.975,301.26
338.981,301.268
338.987,301.264
338.988,301.26
338.989,301.264
338.981,301.273
338.968,301.257
338.997,301.263
338.961,301.249
338.971,301.294
339.021,301.294
339.067,301.268
339.117,301.256
339.147,301.293
339.108,301.307
339.133,301.284
339.11,301.292
339.119,301.303
339.125,301.302
338.979,298.925
338.977,296.591
338.972,294.257
338.965,291.924
338.956,289.59
338.944,287.256
338.93,284.922
338.912,282.589
338.892,280.255
338.868,277.921
338.84,275.588
338.809,273.254
338.773,270.921
338.734,268.587
338.69,266.254
338.642,263.921
338.588,261.587
338.53,259.254
338.467,256.921
338.398,254.589
338.324,252.256
338.244,249.924
338.158,247.591
338.066,245.26
337.968,242.928
337.863,240.596
337.751,238.265
337.633,235.935
337.507,233.604
59
338.98,301.259
338.983,301.262
338.978,301.264
338.983,301.26
338.977,301.26
338.978,301.265
338.981,301.266
338.98,301.266
338.976,301.264
338.979,301.257
338.984,301.266
338.978,301.256
338.976,301.267
338.984,301.268
338.987,301.266
338.986,301.269
338.975,301.271
338.972,301.251
338.995,301.27
338.967,301.244
338.965,301.289
339.014,301.296
339.059,301.271
339.107,301.253
339.147,301.28
339.117,301.31
339.124,301.276
339.113,301.3
339.13,301.297
339.131,301.289
338.994,298.921
339.033,296.583
339.096,294.246
339.18,291.91
339.281,289.574
339.398,287.24
339.528,284.905
339.669,282.572
339.817,280.238
339.97,277.906
340.126,275.573
340.282,273.24
340.436,270.908
340.584,268.574
340.725,266.241
340.856,263.907
340.974,261.572
341.077,259.236
341.162,256.9
341.227,254.563
341.268,252.225
341.284,249.888
341.272,247.55
341.229,245.212
341.152,242.876
341.04,240.541
340.889,238.208
340.698,235.878
340.463,233.552
88
338.98,301.259
338.983,301.261
338.979,301.265
338.982,301.259
338.977,301.263
338.982,301.265
338.984,301.263
338.984,301.264
338.981,301.266
338.975,301.262
338.985,301.259
338.974,301.264
338.985,301.266
338.987,301.259
338.986,301.255
338.989,301.258
338.988,301.27
338.967,301.265
338.995,301.253
338.957,301.261
338.989,301.295
339.034,301.271
339.064,301.228
339.106,301.199
339.146,301.225
339.111,301.246
339.132,301.222
339.111,301.23
339.118,301.241
339.124,301.24
338.965,298.23
338.946,296.715
338.921,295.201
338.89,293.687
338.853,292.173
338.811,290.659
338.765,289.145
338.714,287.631
338.66,286.118
338.602,284.604
338.542,283.091
338.479,281.578
338.415,280.065
338.349,278.551
338.283,277.038
338.217,275.525
338.15,274.012
338.085,272.499
338.02,270.986
337.957,269.473
337.896,267.959
337.838,266.446
337.783,264.932
337.732,263.419
337.684,261.905
337.641,260.391
337.604,258.877
337.571,257.363
337.545,255.849
337.53,254.987
337.513,254.126
337.494,253.264
337.473,252.403
337.451,251.542
337.427,250.68
337.403,249.819
337.378,248.958
337.352,248.096
337.327,247.235
337.302,246.374
337.278,245.513
337.254,244.651
337.233,243.79
337.212,242.929
337.194,242.067
337.178,241.206
337.165,240.344
337.154,239.483
337.147,238.621
337.143,237.76
337.143,236.898
337.147,236.036
337.156,235.175
337.169,234.313
337.188,233.452
337.212,232.591
337.242,231.729
337.278,230.869
30
338.98,301.259
338.974,298.925
338.955,296.591
338.926,294.258
338.887,291.925
338.84,289.591
338.787,287.258
338.728,284.925
338.665,282.593
338.599,280.26
338.532,277.927
338.465,275.594
338.399,273.262
338.336,270.929
338.276,268.596
338.222,266.263
338.174,263.929
338.134,261.596
338.104,259.263
338.084,256.929
338.076,254.595
338.081,252.262
338.101,249.928
338.136,247.595
338.189,245.262
338.261,242.929
338.352,240.597
338.464,238.266
338.599,235.936
338.758,233.608
59
338.98,301.254
338.983,301.257
338.978,301.26
338.982,301.254
338.977,301.258
338.981,301.261
338.983,301.26
338.983,301.261
338.979,301.262
338.976,301.255
338.986,301.257
338.974,301.256
338.982,301.264
338.988,301.258
338.988,301.254
338.99,301.258
338.983,301.268
338.967,301.254
338.998,301.257
338.96,301.246
338.973,301.29
339.023,301.289
339.069,301.262
339.119,301.252
339.147,301.29
339.107,301.3
339.134,301.282
339.111,301.284
339.117,301.297
339.122,301.297
338.975,298.915
338.962,296.57
338.94,294.226
338.911,291.882
338.875,289.538
338.834,287.195
338.787,284.851
338.736,282.507
338.681,280.164
338.623,277.82
338.563,275.477
338.502,273.133
338.44,270.79
338.378,268.447
338.317,266.103
338.257,263.76
338.2,261.416
338.146,259.073
338.096,256.729
338.05,254.385
338.01,252.041
337.976,249.698
337.949,247.353
337.929,245.009
337.917,242.665
337.915,240.321
337.922,237.977
337.94,235.633
337.969,233.289
89
338.98,301.16
338.983,301.163
338.978,301.166
338.983,301.161
338.977,301.163
338.98,301.167
338.982,301.167
338.982,301.167
338.977,301.167
338.977,301.159
338.986,301.165
338.976,301.16
338.979,301.17
338.987,301.167
338.989,301.164
338.989,301.168
338.979,301.174
338.969,301.156
338.997,301.167
338.963,301.149
338.969,301.194
339.019,301.196
339.064,301.169
339.113,301.154
339.148,301.186
339.112,301.207
339.131,301.179
339.111,301.194
339.125,301.201
339.13,301.196
338.984,298.889
338.997,296.542
339.017,294.195
339.044,291.848
339.077,289.501
339.115,287.154
339.159,284.807
339.207,282.46
339.258,280.114
339.313,277.767
339.37,275.421
339.429,273.074
339.488,270.728
339.549,268.381
339.608,266.035
339.668,263.688
339.725,261.342
339.781,258.995
339.833,256.648
339.882,254.302
339.927,251.955
339.968,249.608
340.003,247.261
340.032,244.914
340.054,242.567
340.069,240.22
340.076,237.873
340.074,235.525
340.064,233.178
340.043,230.831
340.042,230.751
340.042,230.672
340.042,230.592
340.043,230.513
340.044,230.433
340.045,230.353
340.047,230.274
340.049,230.194
340.051,230.114
340.054,230.035
340.057,229.955
340.06,229.876
340.064,229.796
340.068,229.717
340.072,229.637
340.076,229.558
340.081,229.478
340.085,229.399
340.091,229.319
340.096,229.24
340.101,229.16
340.107,229.081
340.113,229.001
340.118,228.922
340.125,228.842
340.131,228.763
340.137,228.684
340.143,228.604
340.15,228.525
60
338.98,301.06
338.979,298.953
338.973,296.845
338.963,294.738
338.949,292.631
338.931,290.523
338.91,288.416
338.886,286.309
338.858,284.201
338.827,282.094
338.793,279.987
338.756,277.88
338.716,275.773
338.673,273.666
338.628,271.559
338.581,269.452
338.531,267.345
338.48,265.238
338.426,263.131
338.37,261.025
338.313,258.918
338.254,256.811
338.193,254.705
338.131,252.598
338.068,250.492
338.004,248.385
337.939,246.279
337.873,244.173
337.806,242.066
337.739,239.96
337.672,237.853
337.663,237.601
337.655,237.349
337.646,237.096
337.637,236.844
337.628,236.591
337.618,236.339
337.608,236.086
337.598,235.834
337.588,235.582
337.578,235.329
337.568,235.077
337.557,234.824
337.546,234.572
337.535,234.32
337.524,234.067
337.513,233.815
337.502,233.563
337.491,233.31
337.48,233.058
337.468,232.806
337.457,232.553
337.446,232.301
337.434,232.049
337.423,231.796
337.412,231.544
337.4,231.292
337.389,231.039
337.378,230.787
337.367,230.534
90
338.979,300.738
338.982,300.741
338.977,300.744
338.981,300.738
338.975,300.741
338.978,300.745
338.981,300.744
338.98,300.745
338.976,300.745
338.975,300.737
338.984,300.743
338.974,300.737
338.977,300.747
338.984,300.746
338.987,300.744
338.985,300.748
338.972,300.75
338.973,300.728
338.989,300.755
338.978,300.717
338.945,300.75
338.968,300.795
339.008,300.828
339.032,300.873
339.001,300.908
338.987,300.871
339.006,300.896
339.004,300.874
338.991,300.878
338.99,300.883
338.98,300.82
338.982,299.799
338.988,298.777
338.998,297.756
339.012,296.735
339.029,295.713
339.05,294.692
339.073,293.671
339.098,292.65
339.126,291.629
339.156,290.608
339.187,289.587
339.219,288.566
339.252,287.545
339.286,286.524
339.321,285.503
339.355,284.482
339.389,283.461
339.423,282.44
339.455,281.419
339.487,280.398
339.517,279.377
339.545,278.356
339.571,277.335
339.595,276.314
339.616,275.293
339.635,274.271
339.65,273.25
339.661,272.229
339.669,271.207
339.672,270.186
339.676,268.791
339.683,267.396
339.695,266.002
339.71,264.607
339.727,263.212
339.747,261.818
339.769,260.423
339.793,259.029
339.818,257.634
339.844,256.24
339.871,254.846
339.897,253.451
339.924,252.057
339.95,250.662
339.975,249.268
339.998,247.873
340.02,246.479
340.039,245.084
340.056,243.69
340.07,242.295
340.08,240.9
340.087,239.506
340.09,238.111
340.088,236.716
340.081,235.322
340.069,233.927
340.051,232.532
340.027,231.138
339.996,229.744
89
338.979,300.439
338.982,300.441
338.977,300.444
338.981,300.439
338.975,300.442
338.978,300.445
338.981,300.445
338.981,300.446
338.976,300.446
338.975,300.438
338.984,300.442
338.973,300.439
338.979,300.448
338.986,300.443
338.987,300.44
338.988,300.443
338.981,300.452
338.966,300.439
338.996,300.44
338.958,300.434
338.98,300.474
339.027,300.456
339.057,300.413
339.094,300.378
339.14,300.391
339.118,300.427
339.12,300.393
339.111,300.416
339.127,300.415
339.129,300.408
338.98,298.213
338.988,295.902
339.001,293.591
339.02,291.28
339.043,288.969
339.069,286.658
339.099,284.347
339.132,282.036
339.166,279.725
339.202,277.415
339.238,275.104
339.274,272.793
339.309,270.482
339.343,268.171
339.375,265.86
339.404,263.549
339.43,261.239
339.452,258.928
339.469,256.617
339.481,254.305
339.487,251.994
339.487,249.683
339.479,247.372
339.463,245.061
339.439,242.75
339.406,240.439
339.363,238.129
339.31,235.818
339.245,233.508
339.169,231.198
339.167,231.158
339.163,231.118
339.158,231.078
339.152,231.039
339.145,230.999
339.137,230.96
339.128,230.921
339.119,230.882
339.109,230.843
339.098,230.804
339.087,230.766
339.076,230.727
339.065,230.689
339.053,230.65
339.042,230.612
339.031,230.573
339.02,230.535
339.01,230.496
339,230.457
338.991,230.418
338.983,230.379
338.975,230.339
338.969,230.3
338.963,230.26
338.959,230.22
338.957,230.18
338.955,230.14
338.956,230.1
338.958,230.06
89
338.979,300.119
338.982,300.122
338.977,300.125
338.981,300.119
338.976,300.122
338.979,300.126
338.982,300.125
338.982,300.126
338.978,300.126
338.975,300.119
338.985,300.122
338.973,300.121
338.981,300.128
338.987,300.122
338.987,300.119
338.989,300.122
338.984,300.132
338.966,300.122
338.995,300.116
338.957,300.12
338.988,300.153
339.029,300.124
339.048,300.075
339.076,300.032
339.124,300.034
339.111,300.074
339.105,300.04
339.101,300.065
339.116,300.06
339.117,300.053
338.978,297.829
338.978,295.474
338.98,293.118
338.984,290.762
338.989,288.406
338.995,286.05
339.003,283.694
339.012,281.338
339.022,278.982
339.034,276.627
339.048,274.271
339.062,271.915
339.078,269.559
339.096,267.203
339.115,264.847
339.135,262.492
339.157,260.136
339.18,257.78
339.204,255.424
339.229,253.068
339.256,250.713
339.285,248.357
339.314,246.001
339.345,243.646
339.378,241.29
339.411,238.934
339.446,236.579
339.482,234.223
339.52,231.867
339.559,229.512
339.56,229.477
339.563,229.442
339.568,229.408
339.574,229.374
339.582,229.34
339.591,229.306
339.601,229.273
339.612,229.24
339.624,229.207
339.637,229.174
339.65,229.142
339.664,229.11
339.678,229.078
339.693,229.047
339.708,229.015
339.722,228.984
339.737,228.952
339.752,228.921
339.767,228.889
339.781,228.857
339.795,228.825
339.809,228.793
339.821,228.761
339.833,228.728
339.844,228.695
339.855,228.662
339.864,228.628
339.871,228.594
339.878,228.56
60
338.979,299.813
338.982,299.816
338.976,299.819
338.981,299.813
338.975,299.816
338.978,299.82
338.981,299.819
338.98,299.82
338.976,299.82
338.975,299.813
338.984,299.817
338.973,299.813
338.978,299.823
338.985,299.82
338.987,299.817
338.987,299.821
338.976,299.827
338.969,299.806
338.994,299.825
338.967,299.796
338.954,299.84
338.997,299.867
339.049,299.87
339.096,299.891
339.096,299.938
339.059,299.922
339.091,299.924
339.071,299.912
339.068,299.926
339.072,299.929
338.979,299.862
338.983,297.575
338.993,295.287
339.011,293
339.034,290.712
339.063,288.425
339.097,286.138
339.135,283.851
339.176,281.564
339.22,279.276
339.267,276.989
339.315,274.702
339.364,272.415
339.414,270.128
339.463,267.841
339.511,265.554
339.557,263.267
339.602,260.98
339.643,258.693
339.682,256.406
339.715,254.119
339.745,251.831
339.768,249.544
339.786,247.257
339.797,244.969
339.801,242.682
339.797,240.394
339.784,238.107
339.762,235.819
339.731,233.532
89
338.979,299.515
338.982,299.518
338.977,299.521
338.981,299.515
338.975,299.52
338.98,299.522
338.982,299.52
338.983,299.521
338.979,299.523
338.974,299.518
338.984,299.516
338.973,299.52
338.984,299.523
338.985,299.515
338.984,299.512
338.987,299.513
338.988,299.525
338.967,299.525
338.99,299.506
338.958,299.527
339,299.543
339.027,299.501
339.027,299.448
339.041,299.398
339.088,299.388
339.083,299.429
339.073,299.397
339.071,299.421
339.085,299.417
339.086,299.411
338.97,297.281
338.947,294.993
338.913,292.706
338.867,290.418
338.81,288.131
338.745,285.844
338.672,283.558
338.592,281.271
338.507,278.985
338.418,276.699
338.325,274.413
338.23,272.127
338.134,269.841
338.039,267.555
337.945,265.269
337.854,262.983
337.766,260.697
337.683,258.411
337.607,256.124
337.538,253.837
337.477,251.55
337.426,249.263
337.385,246.976
337.357,244.688
337.341,242.4
337.34,240.112
337.354,237.824
337.385,235.537
337.434,233.25
337.501,230.963
337.503,230.896
337.504,230.83
337.504,230.763
337.503,230.697
337.501,230.63
337.499,230.564
337.496,230.497
337.492,230.431
337.488,230.364
337.483,230.298
337.478,230.232
337.472,230.166
337.466,230.099
337.459,230.033
337.452,229.967
337.445,229.901
337.437,229.835
337.429,229.769
337.421,229.703
337.413,229.637
337.405,229.571
337.396,229.505
337.388,229.439
337.379,229.373
337.37,229.307
337.362,229.241
337.354,229.175
337.345,229.109
337.337,229.043
90
338.978,299.215
338.981,299.218
338.976,299.22
338.98,299.215
338.975,299.218
338.978,299.222
338.981,299.221
338.98,299.222
338.976,299.222
338.974,299.214
338.984,299.219
338.973,299.215
338.978,299.224
338.985,299.22
338.987,299.217
338.987,299.221
338.978,299.229
338.967,299.211
338.995,299.222
338.962,299.201
338.963,299.247
339.012,299.258
339.062,299.243
339.113,299.243
339.133,299.286
339.093,299.289
339.122,299.275
339.098,299.275
339.103,299.289
339.109,299.289
338.979,299.275
338.979,297.008
338.98,294.742
338.982,292.475
338.986,290.209
338.992,287.943
338.999,285.676
339.007,283.41
339.017,281.143
339.03,278.877
339.044,276.611
339.06,274.344
339.078,272.078
339.099,269.812
339.121,267.545
339.146,265.279
339.174,263.013
339.204,260.747
339.237,258.48
339.272,256.214
339.31,253.948
339.352,251.682
339.396,249.416
339.443,247.15
339.494,244.884
339.547,242.619
339.604,240.353
339.665,238.087
339.729,235.822
339.797,233.556
339.868,231.291
339.869,231.25
339.871,231.209
339.872,231.168
339.874,231.127
339.875,231.086
339.877,231.045
339.878,231.004
339.88,230.963
339.882,230.922
339.883,230.881
339.885,230.84
339.887,230.798
339.889,230.757
339.892,230.716
339.894,230.675
339.896,230.634
339.899,230.593
339.902,230.552
339.905,230.511
339.908,230.471
339.911,230.43
339.914,230.389
339.918,230.348
339.921,230.307
339.925,230.266
339.929,230.225
339.934,230.184
339.938,230.143
339.943,230.103
62
338.979,298.59
338.977,298.591
338.977,298.595
338.979,298.591
338.98,298.593
338.98,298.593
338.978,298.591
338.979,298.595
338.977,298.594
338.977,298.594
338.979,298.594
338.978,298.592
338.98,298.593
338.98,298.593
338.979,298.592
338.978,298.594
338.978,298.592
338.979,298.592
338.978,298.592
338.979,298.594
338.978,298.593
338.978,298.592
338.978,298.593
338.979,298.594
338.978,298.592
338.979,298.592
338.978,298.592
338.978,298.594
338.979,298.592
338.979,298.593
363.283,280.133
346.182,256.958
337.601,229.479
337.598,229.438
337.597,229.397
337.599,229.356
337.605,229.316
337.612,229.275
337.622,229.235
337.634,229.196
337.648,229.157
337.663,229.119
337.68,229.081
337.698,229.044
337.716,229.007
337.735,228.971
337.755,228.935
337.776,228.899
337.796,228.864
337.816,228.828
337.836,228.792
337.856,228.756
337.875,228.719
337.893,228.682
337.91,228.645
337.926,228.607
337.94,228.568
337.952,228.529
337.963,228.489
337.972,228.449
337.978,228.408
337.981,228.367
60
338.978,298.334
338.98,296.098
338.986,293.863
338.996,291.627
339.011,289.392
339.028,287.156
339.05,284.921
339.075,282.686
339.103,280.45
339.133,278.215
339.167,275.98
339.203,273.745
339.242,271.51
339.282,269.275
339.325,267.04
339.369,264.805
339.415,262.57
339.462,260.335
339.511,258.1
339.56,255.865
339.61,253.63
339.661,251.395
339.712,249.16
339.763,246.925
339.814,244.69
339.865,242.455
339.915,240.22
339.965,237.985
340.013,235.751
340.061,233.516
340.108,231.281
340.109,231.231
340.113,231.181
340.117,231.132
340.123,231.083
340.13,231.033
340.137,230.984
340.146,230.936
340.155,230.887
340.165,230.838
340.175,230.79
340.186,230.741
340.197,230.693
340.208,230.644
340.219,230.596
340.231,230.547
340.241,230.499
340.252,230.451
340.262,230.402
340.272,230.353
340.281,230.305
340.29,230.256
340.297,230.207
340.304,230.157
340.309,230.108
340.314,230.059
340.317,230.009
340.318,229.959
340.318,229.91
340.317,229.86
30
338.978,297.999
338.987,295.773
339.018,293.548
339.067,291.322
339.132,289.098
339.211,286.873
339.303,284.65
339.405,282.426
339.515,280.203
339.631,277.98
339.751,275.758
339.873,273.536
339.994,271.313
340.113,269.091
340.227,266.868
340.335,264.645
340.434,262.421
340.522,260.197
340.597,257.973
340.658,255.748
340.701,253.523
340.725,251.297
340.727,249.071
340.707,246.846
340.661,244.621
340.587,242.396
340.483,240.173
340.348,237.951
340.179,235.732
339.974,233.516
30
338.978,297.653
338.99,295.436
339.023,293.22
339.076,291.004
339.147,288.789
339.233,286.574
339.332,284.359
339.443,282.146
339.562,279.932
339.688,277.719
339.819,275.507
339.952,273.294
340.086,271.082
340.217,268.869
340.345,266.656
340.466,264.443
340.579,262.229
340.681,260.015
340.771,257.8
340.846,255.585
340.903,253.369
340.942,251.153
340.959,248.936
340.953,246.72
340.921,244.504
340.861,242.288
340.771,240.073
340.648,237.86
340.492,235.649
340.299,233.441
30
338.978,297.295
338.983,295.091
338.998,292.886
339.023,290.681
339.057,288.476
339.098,286.272
339.146,284.068
339.2,281.863
339.258,279.659
339.32,277.455
339.385,275.251
339.452,273.048
339.52,270.844
339.588,268.64
339.654,266.436
339.719,264.232
339.781,262.028
339.839,259.824
339.892,257.62
339.939,255.415
339.98,253.211
340.013,251.006
340.036,248.802
340.051,246.597
340.054,244.392
340.046,242.187
340.026,239.982
339.992,237.778
339.943,235.573
339.879,233.369
90
338.978,296.848
338.981,296.851
338.976,296.853
338.98,296.848
338.975,296.851
338.978,296.855
338.981,296.854
338.981,296.854
338.977,296.855
338.974,296.849
338.984,296.85
338.972,296.85
338.981,296.857
338.986,296.85
338.985,296.846
338.987,296.848
338.986,296.859
338.966,296.856
338.99,296.839
338.958,296.858
339,296.873
339.021,296.828
339.01,296.777
339.008,296.726
339.046,296.696
339.064,296.735
339.035,296.716
339.052,296.735
339.058,296.719
339.051,296.715
338.979,296.927
338.975,295.279
338.964,293.631
338.946,291.984
338.923,290.336
338.894,288.688
338.861,287.041
338.824,285.393
338.784,283.746
338.742,282.098
338.698,280.451
338.654,278.804
338.609,277.157
338.565,275.509
338.523,273.862
338.482,272.215
338.445,270.567
338.411,268.92
338.382,267.272
338.357,265.624
338.338,263.976
338.326,262.329
338.321,260.681
338.325,259.033
338.336,257.385
338.358,255.737
338.389,254.09
338.432,252.442
338.486,250.795
338.552,249.149
338.632,247.503
338.666,246.871
338.701,246.239
338.737,245.607
338.773,244.976
338.81,244.344
338.847,243.712
338.883,243.08
338.918,242.449
338.952,241.817
338.985,241.185
339.016,240.553
339.045,239.921
339.071,239.288
339.094,238.656
339.114,238.024
339.131,237.391
339.143,236.758
339.152,236.126
339.156,235.493
339.155,234.86
339.149,234.227
339.137,233.595
339.119,232.962
339.095,232.33
339.064,231.698
339.027,231.066
338.982,230.435
338.93,229.804
338.869,229.174
88
338.979,296.467
338.982,296.469
338.977,296.472
338.981,296.467
338.976,296.47
338.979,296.473
338.982,296.472
338.982,296.473
338.979,296.474
338.974,296.469
338.984,296.467
338.974,296.472
338.985,296.473
338.984,296.464
338.98,296.462
338.981,296.461
338.989,296.466
338.982,296.482
338.968,296.458
338.99,296.487
338.989,296.443
338.941,296.451
338.915,296.495
338.894,296.543
338.849,296.564
338.827,296.525
338.864,296.533
338.835,296.528
338.847,296.544
338.856,296.537
338.983,293.115
338.988,291.398
338.996,289.681
339.005,287.964
339.016,286.248
339.029,284.531
339.043,282.814
339.059,281.098
339.076,279.381
339.094,277.665
339.113,275.948
339.132,274.231
339.153,272.515
339.174,270.798
339.196,269.082
339.218,267.365
339.24,265.648
339.262,263.932
